Year,State,State Code,Votes Cast,Total Votes Cast,Party
1976,ALABAMA,AL,659170,1182850,DEMOCRAT
1976,ALABAMA,AL,504070,1182850,REPUBLICAN
1976,ALABAMA,AL,9198,1182850,OTHER
1976,ALABAMA,AL,6669,1182850,OTHER
1976,ALABAMA,AL,1954,1182850,OTHER
1976,ALABAMA,AL,1481,1182850,LIBERTARIAN
1976,ALABAMA,AL,308,1182850,OTHER
1976,ALASKA,AK,71555,123574,REPUBLICAN
1976,ALASKA,AK,44058,123574,DEMOCRAT
1976,ALASKA,AK,6785,123574,LIBERTARIAN
1976,ALASKA,AK,1176,123574,OTHER
1976,ARIZONA,AZ,418642,742719,REPUBLICAN
1976,ARIZONA,AZ,295602,742719,DEMOCRAT
1976,ARIZONA,AZ,19229,742719,OTHER
1976,ARIZONA,AZ,7647,742719,LIBERTARIAN
1976,ARIZONA,AZ,928,742719,OTHER
1976,ARIZONA,AZ,564,742719,OTHER
1976,ARIZONA,AZ,85,742719,OTHER
1976,ARIZONA,AZ,22,742719,OTHER
1976,ARKANSAS,AR,498604,767535,DEMOCRAT
1976,ARKANSAS,AR,267903,767535,REPUBLICAN
1976,ARKANSAS,AR,639,767535,OTHER
1976,ARKANSAS,AR,389,767535,OTHER
1976,CALIFORNIA,CA,3882244,7803770,REPUBLICAN
1976,CALIFORNIA,CA,3742284,7803770,DEMOCRAT
1976,CALIFORNIA,CA,56388,7803770,OTHER
1976,CALIFORNIA,CA,51098,7803770,OTHER
1976,CALIFORNIA,CA,41731,7803770,OTHER
1976,CALIFORNIA,CA,17259,7803770,OTHER
1976,CALIFORNIA,CA,12766,7803770,OTHER
1976,COLORADO,CO,584278,1081440,REPUBLICAN
1976,COLORADO,CO,460801,1081440,DEMOCRAT
1976,COLORADO,CO,26047,1081440,OTHER
1976,COLORADO,CO,5338,1081440,LIBERTARIAN
1976,COLORADO,CO,2886,1081440,OTHER
1976,COLORADO,CO,1122,1081440,OTHER
1976,COLORADO,CO,565,1081440,OTHER
1976,COLORADO,CO,403,1081440,OTHER
1976,CONNECTICUT,CT,719261,1386355,REPUBLICAN
1976,CONNECTICUT,CT,647895,1386355,DEMOCRAT
1976,CONNECTICUT,CT,10309,1386355,OTHER
1976,CONNECTICUT,CT,7101,1386355,OTHER
1976,CONNECTICUT,CT,1789,1386355,OTHER
1976,DELAWARE,DE,122461,235642,DEMOCRAT
1976,DELAWARE,DE,109780,235642,REPUBLICAN
1976,DELAWARE,DE,2432,235642,OTHER
1976,DELAWARE,DE,645,235642,OTHER
1976,DELAWARE,DE,135,235642,OTHER
1976,DELAWARE,DE,103,235642,OTHER
1976,DELAWARE,DE,86,235642,OTHER
1976,DISTRICT OF COLUMBIA,DC,137818,168830,DEMOCRAT
1976,DISTRICT OF COLUMBIA,DC,27873,168830,REPUBLICAN
1976,DISTRICT OF COLUMBIA,DC,1656,168830,OTHER
1976,DISTRICT OF COLUMBIA,DC,1195,168830,OTHER
1976,DISTRICT OF COLUMBIA,DC,288,168830,OTHER
1976,FLORIDA,FL,1636000,3150631,DEMOCRAT
1976,FLORIDA,FL,1469531,3150631,REPUBLICAN
1976,FLORIDA,FL,23643,3150631,OTHER
1976,FLORIDA,FL,21325,3150631,OTHER
1976,FLORIDA,FL,132,3150631,OTHER
1976,GEORGIA,GA,979409,1463152,DEMOCRAT
1976,GEORGIA,GA,483743,1463152,REPUBLICAN
1976,HAWAII,HI,147375,291301,DEMOCRAT
1976,HAWAII,HI,140003,291301,REPUBLICAN
1976,HAWAII,HI,3923,291301,LIBERTARIAN
1976,IDAHO,ID,204151,340932,REPUBLICAN
1976,IDAHO,ID,126549,340932,DEMOCRAT
1976,IDAHO,ID,5935,340932,OTHER
1976,IDAHO,ID,3558,340932,LIBERTARIAN
1976,IDAHO,ID,739,340932,OTHER
1976,ILLINOIS,IL,2364269,4721282,REPUBLICAN
1976,ILLINOIS,IL,2271295,4721282,DEMOCRAT
1976,ILLINOIS,IL,55939,4721282,OTHER
1976,ILLINOIS,IL,9250,4721282,OTHER
1976,ILLINOIS,IL,8057,4721282,LIBERTARIAN
1976,ILLINOIS,IL,4417,4721282,OTHER
1976,ILLINOIS,IL,3615,4721282,OTHER
1976,ILLINOIS,IL,2422,4721282,OTHER
1976,ILLINOIS,IL,2018,4721282,OTHER
1976,INDIANA,IN,1183958,2220362,REPUBLICAN
1976,INDIANA,IN,1014714,2220362,DEMOCRAT
1976,INDIANA,IN,14048,2220362,OTHER
1976,INDIANA,IN,5695,2220362,OTHER
1976,INDIANA,IN,1947,2220362,OTHER
1976,IOWA,IA,632864,1279303,REPUBLICAN
1976,IOWA,IA,619931,1279303,DEMOCRAT
1976,IOWA,IA,20057,1279303,OTHER
1976,IOWA,IA,3041,1279303,OTHER
1976,IOWA,IA,1454,1279303,LIBERTARIAN
1976,IOWA,IA,551,1279303,OTHER
1976,IOWA,IA,509,1279303,OTHER
1976,IOWA,IA,262,1279303,OTHER
1976,IOWA,IA,241,1279303,OTHER
1976,IOWA,IA,233,1279303,OTHER
1976,IOWA,IA,160,1279303,OTHER
1976,KANSAS,KS,502752,957845,REPUBLICAN
1976,KANSAS,KS,430421,957845,DEMOCRAT
1976,KANSAS,KS,13185,957845,OTHER
1976,KANSAS,KS,4724,957845,OTHER
1976,KANSAS,KS,3242,957845,OTHER
1976,KANSAS,KS,2118,957845,OTHER
1976,KANSAS,KS,1403,957845,OTHER
1976,KENTUCKY,KY,615717,1167142,DEMOCRAT
1976,KENTUCKY,KY,531852,1167142,REPUBLICAN
1976,KENTUCKY,KY,8308,1167142,OTHER
1976,KENTUCKY,KY,6837,1167142,OTHER
1976,KENTUCKY,KY,2328,1167142,OTHER
1976,KENTUCKY,KY,814,1167142,LIBERTARIAN
1976,KENTUCKY,KY,510,1167142,OTHER
1976,KENTUCKY,KY,426,1167142,OTHER
1976,KENTUCKY,KY,350,1167142,OTHER
1976,LOUISIANA,LA,661365,1277383,DEMOCRAT
1976,LOUISIANA,LA,587446,1277383,REPUBLICAN
1976,LOUISIANA,LA,10058,1277383,OTHER
1976,LOUISIANA,LA,7417,1277383,OTHER
1976,LOUISIANA,LA,6490,1277383,OTHER
1976,LOUISIANA,LA,3134,1277383,LIBERTARIAN
1976,LOUISIANA,LA,1473,1277383,OTHER
1976,MAINE,ME,236320,482968,REPUBLICAN
1976,MAINE,ME,232279,482968,DEMOCRAT
1976,MAINE,ME,10874,482968,OTHER
1976,MAINE,ME,3495,482968,OTHER
1976,MARYLAND,MD,759612,1432273,DEMOCRAT
1976,MARYLAND,MD,672661,1432273,REPUBLICAN
1976,MASSACHUSETTS,MA,1429475,2547558,DEMOCRAT
1976,MASSACHUSETTS,MA,1030276,2547558,REPUBLICAN
1976,MASSACHUSETTS,MA,65637,2547558,OTHER
1976,MASSACHUSETTS,MA,8138,2547558,OTHER
1976,MASSACHUSETTS,MA,7555,2547558,OTHER
1976,MASSACHUSETTS,MA,4922,2547558,OTHER
1976,MASSACHUSETTS,MA,1401,2547558,OTHER
1976,MASSACHUSETTS,MA,135,2547558,LIBERTARIAN
1976,MASSACHUSETTS,MA,19,2547558,OTHER
1976,MICHIGAN,MI,1893742,3651590,REPUBLICAN
1976,MICHIGAN,MI,1696714,3651590,DEMOCRAT
1976,MICHIGAN,MI,47905,3651590,OTHER
1976,MICHIGAN,MI,5407,3651590,LIBERTARIAN
1976,MICHIGAN,MI,3504,3651590,OTHER
1976,MICHIGAN,MI,1804,3651590,OTHER
1976,MICHIGAN,MI,1366,3651590,OTHER
1976,MICHIGAN,MI,1148,3651590,OTHER
1976,MINNESOTA,MN,1070440,1949931,DEMOCRAT
1976,MINNESOTA,MN,819395,1949931,REPUBLICAN
1976,MINNESOTA,MN,35490,1949931,OTHER
1976,MINNESOTA,MN,13592,1949931,OTHER
1976,MINNESOTA,MN,4149,1949931,OTHER
1976,MINNESOTA,MN,3529,1949931,LIBERTARIAN
1976,MINNESOTA,MN,1092,1949931,OTHER
1976,MINNESOTA,MN,635,1949931,OTHER
1976,MINNESOTA,MN,543,1949931,OTHER
1976,MINNESOTA,MN,370,1949931,OTHER
1976,MINNESOTA,MN,354,1949931,OTHER
1976,MINNESOTA,MN,342,1949931,OTHER
1976,MISSISSIPPI,MS,381329,768390,DEMOCRAT
1976,MISSISSIPPI,MS,366846,768390,REPUBLICAN
1976,MISSISSIPPI,MS,6678,768390,OTHER
1976,MISSISSIPPI,MS,4074,768390,OTHER
1976,MISSISSIPPI,MS,4049,768390,OTHER
1976,MISSISSIPPI,MS,2805,768390,OTHER
1976,MISSISSIPPI,MS,2609,768390,LIBERTARIAN
1976,MISSOURI,MO,998387,1953600,DEMOCRAT
1976,MISSOURI,MO,927443,1953600,REPUBLICAN
1976,MISSOURI,MO,24029,1953600,OTHER
1976,MISSOURI,MO,3741,1953600,OTHER
1976,MONTANA,MT,173703,328734,REPUBLICAN
1976,MONTANA,MT,149259,328734,DEMOCRAT
1976,MONTANA,MT,5772,328734,OTHER
1976,NEBRASKA,NE,359219,606749,REPUBLICAN
1976,NEBRASKA,NE,233293,606749,DEMOCRAT
1976,NEBRASKA,NE,9383,606749,OTHER
1976,NEBRASKA,NE,3378,606749,OTHER
1976,NEBRASKA,NE,1476,606749,LIBERTARIAN
1976,NEVADA,NV,101273,201876,REPUBLICAN
1976,NEVADA,NV,92479,201876,DEMOCRAT
1976,NEVADA,NV,5108,201876,OTHER
1976,NEVADA,NV,1519,201876,LIBERTARIAN
1976,NEVADA,NV,1497,201876,OTHER
1976,NEW HAMPSHIRE,NH,185935,339627,REPUBLICAN
1976,NEW HAMPSHIRE,NH,147645,339627,DEMOCRAT
1976,NEW HAMPSHIRE,NH,4095,339627,OTHER
1976,NEW HAMPSHIRE,NH,936,339627,LIBERTARIAN
1976,NEW HAMPSHIRE,NH,603,339627,OTHER
1976,NEW HAMPSHIRE,NH,186,339627,OTHER
1976,NEW HAMPSHIRE,NH,161,339627,OTHER
1976,NEW HAMPSHIRE,NH,66,339627,OTHER
1976,NEW JERSEY,NJ,1509688,3014472,REPUBLICAN
1976,NEW JERSEY,NJ,1444653,3014472,DEMOCRAT
1976,NEW JERSEY,NJ,32717,3014472,OTHER
1976,NEW JERSEY,NJ,9449,3014472,LIBERTARIAN
1976,NEW JERSEY,NJ,7716,3014472,OTHER
1976,NEW JERSEY,NJ,3686,3014472,OTHER
1976,NEW JERSEY,NJ,1662,3014472,OTHER
1976,NEW JERSEY,NJ,1650,3014472,OTHER
1976,NEW JERSEY,NJ,1184,3014472,OTHER
1976,NEW JERSEY,NJ,1044,3014472,OTHER
1976,NEW JERSEY,NJ,554,3014472,OTHER
1976,NEW JERSEY,NJ,469,3014472,OTHER
1976,NEW MEXICO,NM,211419,416590,REPUBLICAN
1976,NEW MEXICO,NM,201148,416590,DEMOCRAT
1976,NEW MEXICO,NM,2462,416590,OTHER
1976,NEW MEXICO,NM,1110,416590,LIBERTARIAN
1976,NEW MEXICO,NM,240,416590,OTHER
1976,NEW MEXICO,NM,211,416590,OTHER
1976,NEW YORK,NY,3244165,6668262,DEMOCRAT
1976,NEW YORK,NY,2825913,6668262,REPUBLICAN
1976,NEW YORK,NY,274878,6668262,OTHER
1976,NEW YORK,NY,145393,6668262,OTHER
1976,NEW YORK,NY,143037,6668262,OTHER
1976,NEW YORK,NY,12197,6668262,OTHER
1976,NEW YORK,NY,10270,6668262,OTHER
1976,NEW YORK,NY,6996,6668262,OTHER
1976,NEW YORK,NY,5413,6668262,OTHER
1976,NORTH CAROLINA,NC,927365,1677906,DEMOCRAT
1976,NORTH CAROLINA,NC,741960,1677906,REPUBLICAN
1976,NORTH CAROLINA,NC,5607,1677906,OTHER
1976,NORTH CAROLINA,NC,2219,1677906,LIBERTARIAN
1976,NORTH CAROLINA,NC,755,1677906,OTHER
1976,NORTH DAKOTA,ND,153684,297308,REPUBLICAN
1976,NORTH DAKOTA,ND,136078,297308,DEMOCRAT
1976,NORTH DAKOTA,ND,3698,297308,OTHER
1976,NORTH DAKOTA,ND,2952,297308,OTHER
1976,NORTH DAKOTA,ND,269,297308,OTHER
1976,NORTH DAKOTA,ND,256,297308,LIBERTARIAN
1976,NORTH DAKOTA,ND,142,297308,OTHER
1976,NORTH DAKOTA,ND,85,297308,OTHER
1976,NORTH DAKOTA,ND,63,297308,OTHER
1976,NORTH DAKOTA,ND,43,297308,OTHER
1976,NORTH DAKOTA,ND,38,297308,OTHER
1976,OHIO,OH,2009959,4110456,DEMOCRAT
1976,OHIO,OH,2000626,4110456,REPUBLICAN
1976,OHIO,OH,58267,4110456,OTHER
1976,OHIO,OH,15508,4110456,OTHER
1976,OHIO,OH,8952,4110456,LIBERTARIAN
1976,OHIO,OH,7817,4110456,OTHER
1976,OHIO,OH,4833,4110456,OTHER
1976,OHIO,OH,4364,4110456,OTHER
1976,OHIO,OH,68,4110456,OTHER
1976,OHIO,OH,62,4110456,OTHER
1976,OKLAHOMA,OK,545708,1092251,REPUBLICAN
1976,OKLAHOMA,OK,532442,1092251,DEMOCRAT
1976,OKLAHOMA,OK,14101,1092251,OTHER
1976,OREGON,OR,492120,1029876,REPUBLICAN
1976,OREGON,OR,490407,1029876,DEMOCRAT
1976,OREGON,OR,40207,1029876,OTHER
1976,OREGON,OR,6107,1029876,OTHER
1976,OREGON,OR,1035,1029876,OTHER
1976,PENNSYLVANIA,PA,2328677,4620787,DEMOCRAT
1976,PENNSYLVANIA,PA,2205604,4620787,REPUBLICAN
1976,PENNSYLVANIA,PA,50584,4620787,OTHER
1976,PENNSYLVANIA,PA,25344,4620787,OTHER
1976,PENNSYLVANIA,PA,3009,4620787,OTHER
1976,PENNSYLVANIA,PA,2934,4620787,OTHER
1976,PENNSYLVANIA,PA,2744,4620787,OTHER
1976,PENNSYLVANIA,PA,1891,4620787,OTHER
1976,RHODE ISLAND,RI,227636,410584,DEMOCRAT
1976,RHODE ISLAND,RI,181249,410584,REPUBLICAN
1976,RHODE ISLAND,RI,715,410584,LIBERTARIAN
1976,RHODE ISLAND,RI,462,410584,OTHER
1976,RHODE ISLAND,RI,334,410584,OTHER
1976,RHODE ISLAND,RI,188,410584,OTHER
1976,SOUTH CAROLINA,SC,450807,802583,DEMOCRAT
1976,SOUTH CAROLINA,SC,346149,802583,REPUBLICAN
1976,SOUTH CAROLINA,SC,2996,802583,OTHER
1976,SOUTH CAROLINA,SC,1950,802583,OTHER
1976,SOUTH CAROLINA,SC,681,802583,OTHER
1976,SOUTH DAKOTA,SD,151505,300678,REPUBLICAN
1976,SOUTH DAKOTA,SD,147068,300678,DEMOCRAT
1976,SOUTH DAKOTA,SD,1619,300678,LIBERTARIAN
1976,SOUTH DAKOTA,SD,318,300678,OTHER
1976,SOUTH DAKOTA,SD,168,300678,OTHER
1976,TENNESSEE,TN,825879,1476346,DEMOCRAT
1976,TENNESSEE,TN,633969,1476346,REPUBLICAN
1976,TENNESSEE,TN,5769,1476346,OTHER
1976,TENNESSEE,TN,5004,1476346,OTHER
1976,TENNESSEE,TN,2303,1476346,OTHER
1976,TENNESSEE,TN,1375,1476346,OTHER
1976,TENNESSEE,TN,547,1476346,OTHER
1976,TENNESSEE,TN,512,1476346,OTHER
1976,TENNESSEE,TN,442,1476346,OTHER
1976,TENNESSEE,TN,316,1476346,OTHER
1976,TENNESSEE,TN,230,1476346,OTHER
1976,TEXAS,TX,2082319,4071884,DEMOCRAT
1976,TEXAS,TX,1953300,4071884,REPUBLICAN
1976,TEXAS,TX,20118,4071884,OTHER
1976,TEXAS,TX,11442,4071884,OTHER
1976,TEXAS,TX,2982,4071884,OTHER
1976,TEXAS,TX,1723,4071884,OTHER
1976,UTAH,UT,337908,541218,REPUBLICAN
1976,UTAH,UT,182110,541218,DEMOCRAT
1976,UTAH,UT,13304,541218,OTHER
1976,UTAH,UT,3907,541218,OTHER
1976,UTAH,UT,2438,541218,OTHER
1976,UTAH,UT,1162,541218,OTHER
1976,UTAH,UT,268,541218,OTHER
1976,UTAH,UT,121,541218,OTHER
1976,VERMONT,VT,100387,183902,REPUBLICAN
1976,VERMONT,VT,77798,183902,DEMOCRAT
1976,VERMONT,VT,4001,183902,OTHER
1976,VERMONT,VT,1090,183902,OTHER
1976,VERMONT,VT,430,183902,OTHER
1976,VERMONT,VT,196,183902,OTHER
1976,VIRGINIA,VA,836554,1697094,REPUBLICAN
1976,VIRGINIA,VA,813896,1697094,DEMOCRAT
1976,VIRGINIA,VA,17802,1697094,OTHER
1976,VIRGINIA,VA,16686,1697094,OTHER
1976,VIRGINIA,VA,7508,1697094,OTHER
1976,VIRGINIA,VA,4648,1697094,LIBERTARIAN
1976,WASHINGTON,WA,777732,1555534,REPUBLICAN
1976,WASHINGTON,WA,717323,1555534,DEMOCRAT
1976,WASHINGTON,WA,36986,1555534,OTHER
1976,WASHINGTON,WA,8585,1555534,OTHER
1976,WASHINGTON,WA,5482,1555534,OTHER
1976,WASHINGTON,WA,5042,1555534,LIBERTARIAN
1976,WASHINGTON,WA,1046,1555534,OTHER
1976,WASHINGTON,WA,905,1555534,OTHER
1976,WASHINGTON,WA,903,1555534,OTHER
1976,WASHINGTON,WA,817,1555534,OTHER
1976,WASHINGTON,WA,713,1555534,OTHER
1976,WEST VIRGINIA,WV,435864,750590,DEMOCRAT
1976,WEST VIRGINIA,WV,314726,750590,REPUBLICAN
1976,WISCONSIN,WI,1040232,2101336,DEMOCRAT
1976,WISCONSIN,WI,1004987,2101336,REPUBLICAN
1976,WISCONSIN,WI,34943,2101336,OTHER
1976,WISCONSIN,WI,8552,2101336,OTHER
1976,WISCONSIN,WI,4298,2101336,OTHER
1976,WISCONSIN,WI,3814,2101336,LIBERTARIAN
1976,WISCONSIN,WI,2430,2101336,OTHER
1976,WISCONSIN,WI,1691,2101336,OTHER
1976,WISCONSIN,WI,389,2101336,OTHER
1976,WYOMING,WY,92717,156343,REPUBLICAN
1976,WYOMING,WY,62239,156343,DEMOCRAT
1976,WYOMING,WY,1387,156343,OTHER
1980,ALABAMA,AL,654192,1341929,REPUBLICAN
1980,ALABAMA,AL,636730,1341929,DEMOCRAT
1980,ALABAMA,AL,16481,1341929,OTHER
1980,ALABAMA,AL,15010,1341929,OTHER
1980,ALABAMA,AL,13318,1341929,LIBERTARIAN
1980,ALABAMA,AL,1743,1341929,OTHER
1980,ALABAMA,AL,1629,1341929,OTHER
1980,ALABAMA,AL,1303,1341929,OTHER
1980,ALABAMA,AL,1006,1341929,OTHER
1980,ALABAMA,AL,517,1341929,OTHER
1980,ALASKA,AK,86112,158445,REPUBLICAN
1980,ALASKA,AK,41842,158445,DEMOCRAT
1980,ALASKA,AK,18479,158445,LIBERTARIAN
1980,ALASKA,AK,11155,158445,OTHER
1980,ALASKA,AK,857,158445,OTHER
1980,ARIZONA,AZ,529688,873945,REPUBLICAN
1980,ARIZONA,AZ,246843,873945,DEMOCRAT
1980,ARIZONA,AZ,76952,873945,OTHER
1980,ARIZONA,AZ,18784,873945,LIBERTARIAN
1980,ARIZONA,AZ,1100,873945,OTHER
1980,ARIZONA,AZ,551,873945,OTHER
1980,ARIZONA,AZ,25,873945,OTHER
1980,ARIZONA,AZ,2,873945,OTHER
1980,ARKANSAS,AR,403164,837582,REPUBLICAN
1980,ARKANSAS,AR,398041,837582,DEMOCRAT
1980,ARKANSAS,AR,22468,837582,OTHER
1980,ARKANSAS,AR,8970,837582,LIBERTARIAN
1980,ARKANSAS,AR,2345,837582,OTHER
1980,ARKANSAS,AR,1350,837582,OTHER
1980,ARKANSAS,AR,1244,837582,OTHER
1980,CALIFORNIA,CA,4522994,8582938,REPUBLICAN
1980,CALIFORNIA,CA,3082943,8582938,DEMOCRAT
1980,CALIFORNIA,CA,739618,8582938,OTHER
1980,CALIFORNIA,CA,148390,8582938,LIBERTARIAN
1980,CALIFORNIA,CA,61046,8582938,OTHER
1980,CALIFORNIA,CA,18106,8582938,OTHER
1980,CALIFORNIA,CA,9841,8582938,OTHER
1980,COLORADO,CO,652264,1184450,REPUBLICAN
1980,COLORADO,CO,368009,1184450,DEMOCRAT
1980,COLORADO,CO,130633,1184450,OTHER
1980,COLORADO,CO,25744,1184450,LIBERTARIAN
1980,COLORADO,CO,5614,1184450,OTHER
1980,COLORADO,CO,1180,1184450,OTHER
1980,COLORADO,CO,519,1184450,OTHER
1980,COLORADO,CO,487,1184450,OTHER
1980,CONNECTICUT,CT,677210,1406285,REPUBLICAN
1980,CONNECTICUT,CT,541732,1406285,DEMOCRAT
1980,CONNECTICUT,CT,171807,1406285,OTHER
1980,CONNECTICUT,CT,8570,1406285,LIBERTARIAN
1980,CONNECTICUT,CT,6130,1406285,OTHER
1980,CONNECTICUT,CT,836,1406285,OTHER
1980,DELAWARE,DE,111252,235668,REPUBLICAN
1980,DELAWARE,DE,105754,235668,DEMOCRAT
1980,DELAWARE,DE,16288,235668,OTHER
1980,DELAWARE,DE,1974,235668,LIBERTARIAN
1980,DELAWARE,DE,400,235668,OTHER
1980,DISTRICT OF COLUMBIA,DC,130231,173889,DEMOCRAT
1980,DISTRICT OF COLUMBIA,DC,23313,173889,REPUBLICAN
1980,DISTRICT OF COLUMBIA,DC,16131,173889,OTHER
1980,DISTRICT OF COLUMBIA,DC,1826,173889,OTHER
1980,DISTRICT OF COLUMBIA,DC,1104,173889,LIBERTARIAN
1980,DISTRICT OF COLUMBIA,DC,690,173889,OTHER
1980,DISTRICT OF COLUMBIA,DC,369,173889,OTHER
1980,DISTRICT OF COLUMBIA,DC,173,173889,OTHER
1980,DISTRICT OF COLUMBIA,DC,52,173889,OTHER
1980,FLORIDA,FL,2046951,3686927,REPUBLICAN
1980,FLORIDA,FL,1419475,3686927,DEMOCRAT
1980,FLORIDA,FL,189692,3686927,OTHER
1980,FLORIDA,FL,30524,3686927,LIBERTARIAN
1980,FLORIDA,FL,285,3686927,OTHER
1980,GEORGIA,GA,890955,1596805,DEMOCRAT
1980,GEORGIA,GA,654168,1596805,REPUBLICAN
1980,GEORGIA,GA,36055,1596805,OTHER
1980,GEORGIA,GA,15627,1596805,LIBERTARIAN
1980,HAWAII,HI,135879,303287,DEMOCRAT
1980,HAWAII,HI,130112,303287,REPUBLICAN
1980,HAWAII,HI,32021,303287,OTHER
1980,HAWAII,HI,3269,303287,LIBERTARIAN
1980,HAWAII,HI,1548,303287,OTHER
1980,HAWAII,HI,458,303287,OTHER
1980,IDAHO,ID,290699,437431,REPUBLICAN
1980,IDAHO,ID,110192,437431,DEMOCRAT
1980,IDAHO,ID,27058,437431,OTHER
1980,IDAHO,ID,8425,437431,LIBERTARIAN
1980,IDAHO,ID,1057,437431,OTHER
1980,ILLINOIS,IL,2358049,4749721,REPUBLICAN
1980,ILLINOIS,IL,1981413,4749721,DEMOCRAT
1980,ILLINOIS,IL,346754,4749721,OTHER
1980,ILLINOIS,IL,38939,4749721,LIBERTARIAN
1980,ILLINOIS,IL,10692,4749721,OTHER
1980,ILLINOIS,IL,9711,4749721,OTHER
1980,ILLINOIS,IL,2257,4749721,OTHER
1980,ILLINOIS,IL,1302,4749721,OTHER
1980,ILLINOIS,IL,604,4749721,OTHER
1980,INDIANA,IN,1255656,2242033,REPUBLICAN
1980,INDIANA,IN,844197,2242033,DEMOCRAT
1980,INDIANA,IN,111639,2242033,OTHER
1980,INDIANA,IN,19627,2242033,LIBERTARIAN
1980,INDIANA,IN,4852,2242033,OTHER
1980,INDIANA,IN,4750,2242033,OTHER
1980,INDIANA,IN,702,2242033,OTHER
1980,INDIANA,IN,610,2242033,OTHER
1980,IOWA,IA,676026,1317661,REPUBLICAN
1980,IOWA,IA,508672,1317661,DEMOCRAT
1980,IOWA,IA,115633,1317661,OTHER
1980,IOWA,IA,13123,1317661,LIBERTARIAN
1980,IOWA,IA,2273,1317661,OTHER
1980,IOWA,IA,534,1317661,OTHER
1980,IOWA,IA,519,1317661,OTHER
1980,IOWA,IA,298,1317661,OTHER
1980,IOWA,IA,244,1317661,OTHER
1980,IOWA,IA,189,1317661,OTHER
1980,IOWA,IA,150,1317661,OTHER
1980,KANSAS,KS,566812,979795,REPUBLICAN
1980,KANSAS,KS,326150,979795,DEMOCRAT
1980,KANSAS,KS,68231,979795,OTHER
1980,KANSAS,KS,14470,979795,LIBERTARIAN
1980,KANSAS,KS,1555,979795,OTHER
1980,KANSAS,KS,967,979795,OTHER
1980,KANSAS,KS,821,979795,OTHER
1980,KANSAS,KS,789,979795,OTHER
1980,KENTUCKY,KY,635274,1295627,REPUBLICAN
1980,KENTUCKY,KY,617417,1295627,DEMOCRAT
1980,KENTUCKY,KY,31127,1295627,OTHER
1980,KENTUCKY,KY,5531,1295627,LIBERTARIAN
1980,KENTUCKY,KY,4233,1295627,OTHER
1980,KENTUCKY,KY,1304,1295627,OTHER
1980,KENTUCKY,KY,393,1295627,OTHER
1980,KENTUCKY,KY,348,1295627,OTHER
1980,LOUISIANA,LA,792853,1548591,REPUBLICAN
1980,LOUISIANA,LA,708453,1548591,DEMOCRAT
1980,LOUISIANA,LA,26345,1548591,OTHER
1980,LOUISIANA,LA,10333,1548591,OTHER
1980,LOUISIANA,LA,8240,1548591,LIBERTARIAN
1980,LOUISIANA,LA,1584,1548591,OTHER
1980,LOUISIANA,LA,783,1548591,OTHER
1980,MAINE,ME,238522,523011,REPUBLICAN
1980,MAINE,ME,220974,523011,DEMOCRAT
1980,MAINE,ME,53327,523011,OTHER
1980,MAINE,ME,5119,523011,LIBERTARIAN
1980,MAINE,ME,4394,523011,OTHER
1980,MAINE,ME,591,523011,OTHER
1980,MAINE,ME,84,523011,OTHER
1980,MARYLAND,MD,726161,1540496,DEMOCRAT
1980,MARYLAND,MD,680606,1540496,REPUBLICAN
1980,MARYLAND,MD,119537,1540496,OTHER
1980,MARYLAND,MD,14192,1540496,LIBERTARIAN
1980,MASSACHUSETTS,MA,1057631,2524090,REPUBLICAN
1980,MASSACHUSETTS,MA,1053802,2524090,DEMOCRAT
1980,MASSACHUSETTS,MA,382539,2524090,OTHER
1980,MASSACHUSETTS,MA,22038,2524090,LIBERTARIAN
1980,MASSACHUSETTS,MA,3735,2524090,OTHER
1980,MASSACHUSETTS,MA,2289,2524090,OTHER
1980,MASSACHUSETTS,MA,2056,2524090,OTHER
1980,MICHIGAN,MI,1915225,3909725,REPUBLICAN
1980,MICHIGAN,MI,1661532,3909725,DEMOCRAT
1980,MICHIGAN,MI,275223,3909725,OTHER
1980,MICHIGAN,MI,41597,3909725,LIBERTARIAN
1980,MICHIGAN,MI,11930,3909725,OTHER
1980,MICHIGAN,MI,3262,3909725,OTHER
1980,MICHIGAN,MI,956,3909725,OTHER
1980,MINNESOTA,MN,954173,2051916,DEMOCRAT
1980,MINNESOTA,MN,873268,2051916,REPUBLICAN
1980,MINNESOTA,MN,174997,2051916,OTHER
1980,MINNESOTA,MN,31593,2051916,LIBERTARIAN
1980,MINNESOTA,MN,8406,2051916,OTHER
1980,MINNESOTA,MN,6136,2051916,OTHER
1980,MINNESOTA,MN,1117,2051916,OTHER
1980,MINNESOTA,MN,711,2051916,OTHER
1980,MINNESOTA,MN,698,2051916,OTHER
1980,MINNESOTA,MN,536,2051916,OTHER
1980,MINNESOTA,MN,281,2051916,OTHER
1980,MISSISSIPPI,MS,441089,891750,REPUBLICAN
1980,MISSISSIPPI,MS,429281,891750,DEMOCRAT
1980,MISSISSIPPI,MS,12036,891750,OTHER
1980,MISSISSIPPI,MS,4702,891750,LIBERTARIAN
1980,MISSISSIPPI,MS,2402,891750,OTHER
1980,MISSISSIPPI,MS,2240,891750,OTHER
1980,MISSOURI,MO,1074181,2099824,REPUBLICAN
1980,MISSOURI,MO,931182,2099824,DEMOCRAT
1980,MISSOURI,MO,77920,2099824,OTHER
1980,MISSOURI,MO,14422,2099824,LIBERTARIAN
